label,sample,time_step,x,y,z
5,77,0,8.6916,323.66,-47.919
5,77,1,8.4465,323.47,-47.7
5,77,2,8.3465,323.38,-47.586
5,77,3,8.2022,323.22,-47.472
5,77,4,7.9797,323.03,-47.411
5,77,5,7.7356,323.05,-47.395
5,77,6,7.0924,323.14,-47.702
5,77,7,6.1715,323.03,-48.207
5,77,8,5.4172,323.07,-48.716
5,77,9,4.4624,322.86,-49.198
5,77,10,3.8318,322.95,-49.534
5,77,11,2.9226,323.04,-49.853
5,77,12,1.9831,322.9,-50.213
5,77,13,1.2055,323.27,-50.53
5,77,14,0.52097,323.14,-50.732
5,77,15,-0.1116,322.52,-51.03
5,77,16,-0.9277,322.58,-51.386
5,77,17,-1.9201,322.56,-51.7
5,77,18,-3.6103,322.61,-52.138
5,77,19,-6.1333,323.15,-53.101
5,77,20,-9.7913,323.21,-53.413
5,77,21,-14.082,323.66,-53.534
5,77,22,-19.51,324.77,-53.3
5,77,23,-25.42,326.2,-53.292
5,77,24,-32.3,328.02,-53.261
5,77,25,-38.601,328.63,-53.785
5,77,26,-45.347,328.16,-54.659
5,77,27,-49.675,328.54,-54.974
5,77,28,-53.34,328.92,-55.242
5,77,29,-60.085,330.83,-55.329
5,77,30,-64.333,331.06,-56.132
5,77,31,-67.213,330.47,-57.085
5,77,32,-68.114,329.69,-58.127
5,77,33,-68.553,328.77,-58.878
5,77,34,-68.251,325.93,-60.441
5,77,35,-67.355,321.22,-61.637
5,77,36,-66.255,315.77,-62.742
5,77,37,-65.261,307.03,-63.864
5,77,38,-64.557,298.85,-64.51
5,77,39,-63.423,287.49,-64.524
5,77,40,-61.983,275.64,-63.995
5,77,41,-61.291,264.65,-63.763
5,77,42,-60.836,256.54,-63.79
5,77,43,-60.303,250.1,-63.801
5,77,44,-59.74,246.54,-63.91
5,77,45,-58.853,243.86,-64.175
5,77,46,-57.748,243.07,-64.38
5,77,47,-55.927,243.52,-64.814
5,77,48,-53.051,244.73,-65.175
5,77,49,-50.87,246.77,-65.111
5,77,50,-47.485,250.68,-64.971
5,77,51,-44.159,255.52,-63.565
5,77,52,-40.737,258.97,-62.014
5,77,53,-37.186,260.91,-60.473
5,77,54,-33.623,261.4,-59.259
5,77,55,-29.069,260.36,-57.682
5,77,56,-23.764,257.74,-56.078
5,77,57,-18.598,253.53,-53.975
5,77,58,-14.153,247.84,-51.646
5,77,59,-10.74,240.56,-49.198
5,77,60,-8.2036,232.28,-46.986
5,77,61,-6.5554,222.92,-44.687
5,77,62,-6.2645,217.54,-43.489
5,77,63,-6.9921,206.96,-42.074
5,77,64,-9.6921,196.55,-41.255
5,77,65,-13.83,185.89,-41.503
5,77,66,-18.317,177.32,-41.776
5,77,67,-23.206,170.52,-41.887
5,77,68,-28.497,164.56,-42.22
5,77,69,-33.359,160.54,-42.541
5,77,70,-37.858,157.71,-42.411
5,77,71,-41.769,155.63,-42.943
5,77,72,-44.618,154.17,-43.475
5,77,73,-47.014,152.15,-44.612
5,77,74,-48.108,150.88,-45.203
5,77,75,-49.05,149.33,-45.916
5,77,76,-49.412,147.96,-46.51
5,77,77,-49.667,147.05,-46.858
5,77,78,-49.665,146.15,-47.073
5,77,79,-49.83,145.19,-47.089
5,77,80,-49.66,143.96,-46.678
5,77,81,-49.316,142.8,-46.09
5,77,82,-48.793,141.61,-45.563
5,77,83,-48.1,140.57,-44.611
5,78,0,4.4639,291.29,-38.39
5,78,1,4.3747,291.35,-38.488
5,78,2,2.71,291.84,-38.36
5,78,3,-0.60779,293.07,-37.631
5,78,4,-4.7261,294.56,-36.227
5,78,5,-6.2578,295.62,-35.543
5,78,6,-11.547,299.0,-33.227
5,78,7,-14.718,301.63,-31.797
5,78,8,-16.878,303.72,-30.567
5,78,9,-18.472,303.25,-30.376
5,78,10,-20.655,300.23,-30.386
5,78,11,-25.066,290.87,-31.492
5,78,12,-30.062,277.45,-32.781
5,78,13,-33.058,263.78,-33.552
5,78,14,-34.093,254.22,-34.215
5,78,15,-33.485,248.22,-35.433
5,78,16,-32.057,246.27,-36.462
5,78,17,-30.134,246.43,-36.633
5,78,18,-28.792,247.61,-36.777
5,78,19,-25.38,253.19,-36.388
5,78,20,-20.723,260.81,-36.513
5,78,21,-14.217,268.18,-35.306
5,78,22,-7.6958,272.99,-35.493
5,78,23,-0.047981,275.79,-36.653
5,78,24,8.9997,276.55,-37.477
5,78,25,18.105,275.2,-38.457
5,78,26,28.089,271.0,-39.288
5,78,27,36.362,263.65,-40.789
5,78,28,40.749,253.82,-42.829
5,78,29,42.269,242.63,-43.542
5,78,30,40.775,236.18,-43.741
5,78,31,35.346,226.42,-43.271
5,78,32,26.96,218.85,-41.688
5,78,33,17.193,214.99,-39.761
5,78,34,7.4174,212.99,-37.463
5,78,35,-0.8189,212.0,-35.084
5,78,36,-8.242,211.23,-34.489
5,78,37,-11.976,210.85,-33.575
5,78,38,-13.647,210.71,-32.951
5,78,39,-14.413,209.86,-32.618
5,78,40,-14.436,208.6,-32.787
5,78,41,-13.337,207.17,-33.1
5,78,42,-10.546,206.97,-32.452
5,78,43,-8.9291,206.58,-32.247
5,79,0,-6.5949,296.17,-41.486
5,79,1,-6.5523,296.06,-41.471
5,79,2,-6.7769,295.85,-41.37
5,79,3,-8.8423,295.38,-41.027
5,79,4,-13.555,296.09,-40.347
5,79,5,-18.555,298.4,-38.085
5,79,6,-23.215,301.15,-34.902
5,79,7,-28.497,304.33,-31.367
5,79,8,-33.046,306.71,-27.886
5,79,9,-37.867,308.02,-25.392
5,79,10,-41.825,308.08,-24.022
5,79,11,-46.443,305.53,-24.957
5,79,12,-49.132,301.1,-25.975
5,79,13,-52.807,289.34,-28.273
5,79,14,-56.212,275.62,-31.169
5,79,15,-57.347,261.9,-32.761
5,79,16,-56.742,251.24,-34.353
5,79,17,-55.409,244.11,-35.83
5,79,18,-53.894,240.81,-37.238
5,79,19,-51.955,240.1,-37.558
5,79,20,-50.186,241.1,-37.237
5,79,21,-46.315,245.4,-37.206
5,79,22,-42.363,250.28,-36.197
5,79,23,-36.027,255.72,-36.169
5,79,24,-28.304,260.33,-36.777
5,79,25,-19.811,262.13,-39.074
5,79,26,-9.5148,262.94,-41.865
5,79,27,0.34689,257.64,-44.877
5,79,28,9.8205,248.65,-48.358
5,79,29,16.446,237.97,-52.467
5,79,30,20.265,227.16,-53.755
5,79,31,20.358,215.71,-52.668
5,79,32,15.747,205.7,-49.589
5,79,33,6.3689,197.81,-45.978
5,79,34,-1.356,194.01,-42.756
5,79,35,-12.266,191.71,-37.65
5,79,36,-20.997,192.36,-32.715
5,79,37,-26.511,192.29,-33.767
5,79,38,-35.373,193.07,-34.241
5,79,39,-36.913,193.63,-34.08
5,79,40,-37.095,195.58,-32.706
5,79,41,-36.303,196.7,-31.079
5,79,42,-35.6,198.87,-30.247
5,79,43,-35.206,199.55,-30.379
5,80,0,20.648,267.58,-18.025
5,80,1,20.852,267.28,-18.108
5,80,2,20.823,267.05,-18.169
5,80,3,20.198,266.68,-18.23
5,80,4,17.584,266.66,-18.547
5,80,5,14.607,266.86,-18.619
5,80,6,9.4803,267.84,-18.818
5,80,7,4.87,269.4,-18.321
5,80,8,0.33834,270.55,-18.647
5,80,9,-3.7168,272.02,-18.676
5,80,10,-6.5924,272.92,-18.816
5,80,11,-9.4501,271.86,-18.875
5,80,12,-12.87,266.72,-19.183
5,80,13,-15.833,257.11,-20.021
5,80,14,-17.612,247.78,-20.707
5,80,15,-18.13,240.31,-22.073
5,80,16,-17.441,235.07,-21.945
5,80,17,-16.615,233.24,-21.959
5,80,18,-15.07,231.89,-22.045
5,80,19,-12.584,231.4,-21.674
5,80,20,-8.9253,232.86,-21.12
5,80,21,-4.2841,235.99,-19.945
5,80,22,1.0335,238.52,-19.838
5,80,23,7.4266,240.31,-19.452
5,80,24,14.573,240.65,-19.058
5,80,25,22.176,238.77,-18.366
5,80,26,28.587,235.36,-17.579
5,80,27,32.962,230.11,-16.261
5,80,28,33.856,228.65,-15.863
5,80,29,34.197,223.26,-15.359
5,80,30,31.173,217.61,-14.68
5,80,31,26.707,213.86,-14.778
5,80,32,19.504,210.86,-14.559
5,80,33,11.308,209.08,-14.072
5,80,34,4.2506,208.4,-14.046
5,80,35,-1.1549,208.41,-13.876
5,80,36,-5.2483,208.81,-15.107
5,80,37,-7.4021,209.26,-15.755
5,80,38,-8.3594,209.41,-16.067
5,81,0,33.929,299.54,-15.28
5,81,1,33.567,299.67,-15.616
5,81,2,31.05,300.03,-16.521
5,81,3,26.422,300.79,-17.635
5,81,4,19.625,303.99,-18.26
5,81,5,13.08,307.64,-18.83
5,81,6,6.3907,309.93,-19.28
5,81,7,-0.080407,311.34,-20.281
5,81,8,-5.1927,310.76,-21.538
5,81,9,-10.141,308.1,-23.147
5,81,10,-14.914,301.33,-25.59
5,81,11,-17.846,295.45,-27.246
5,81,12,-20.914,284.71,-30.079
5,81,13,-22.289,274.97,-32.166
5,81,14,-22.624,269.12,-32.642
5,81,15,-22.284,266.51,-32.98
5,81,16,-21.441,264.36,-33.184
5,81,17,-20.397,263.69,-33.068
5,81,18,-18.591,264.52,-32.681
5,81,19,-14.824,266.55,-31.833
5,81,20,-9.6463,269.57,-30.886
5,81,21,-3.4289,274.07,-28.644
5,81,22,4.1931,277.67,-25.375
5,81,23,9.9275,278.07,-23.525
5,81,24,19.83,277.15,-20.117
5,81,25,30.021,274.47,-17.318
5,81,26,39.295,268.47,-13.83
5,81,27,46.132,261.23,-12.446
5,81,28,50.338,251.83,-10.971
5,81,29,50.968,242.38,-10.448
5,81,30,48.208,232.37,-10.189
5,81,31,42.186,223.66,-10.946
5,81,32,33.453,217.23,-12.123
5,81,33,23.774,213.25,-14.876
5,81,34,20.302,212.46,-15.373
5,81,35,6.9464,212.6,-16.361
5,81,36,-0.41895,212.15,-19.141
5,81,37,-5.7596,212.31,-20.43
5,81,38,-10.139,216.13,-20.023
5,81,39,-12.452,217.14,-21.471
5,81,40,-13.176,216.91,-21.694
5,82,0,19.131,298.7,-54.646
5,82,1,19.197,299.57,-54.253
5,82,2,18.476,298.76,-54.921
5,82,3,14.059,298.84,-56.028
5,82,4,5.7564,298.03,-57.627
5,82,5,-1.6152,298.97,-58.616
5,82,6,-13.842,299.75,-59.744
5,82,7,-26.331,302.17,-60.479
5,82,8,-38.841,306.86,-60.607
5,82,9,-49.067,309.43,-61.088
5,82,10,-56.044,310.88,-62.233
5,82,11,-60.763,312.88,-61.969
5,82,12,-63.032,313.11,-61.867
5,82,13,-66.324,309.51,-62.688
5,82,14,-71.618,299.38,-63.838
5,82,15,-79.795,281.59,-64.579
5,82,16,-89.846,260.98,-65.909
5,82,17,-96.891,243.09,-64.608
5,82,18,-98.766,232.28,-63.064
5,82,19,-98.26,228.2,-62.509
5,82,20,-95.923,224.59,-62.537
5,82,21,-91.963,223.83,-62.965
5,82,22,-86.221,225.4,-63.491
5,82,23,-79.476,230.27,-64.49
5,82,24,-71.31,238.54,-64.056
5,82,25,-61.164,248.06,-62.962
5,82,26,-49.973,258.24,-62.475
5,82,27,-37.931,267.99,-60.629
5,82,28,-24.587,276.14,-58.891
5,82,29,-10.233,281.47,-56.038
5,82,30,4.5777,284.48,-53.077
5,82,31,15.047,285.82,-50.703
5,82,32,30.376,285.1,-46.267
5,82,33,44.26,275.77,-44.766
5,82,34,55.392,262.06,-43.876
5,82,35,62.701,247.52,-42.17
5,82,36,65.985,231.58,-41.296
5,82,37,66.065,215.48,-40.88
5,82,38,61.639,201.36,-40.485
5,82,39,52.668,189.86,-40.973
5,82,40,39.204,180.79,-41.46
5,82,41,28.893,175.87,-42.354
5,82,42,12.913,171.84,-42.899
5,82,43,-2.5237,170.03,-43.606
5,82,44,-16.367,171.58,-43.245
5,82,45,-28.357,172.89,-44.446
5,82,46,-37.387,172.72,-45.919
5,82,47,-43.277,176.16,-45.983
5,82,48,-46.778,177.82,-46.148
5,82,49,-48.471,179.59,-45.886
5,82,50,-49.107,181.11,-46.051
5,82,51,-49.565,183.68,-44.85
5,82,52,-49.102,184.83,-44.556
5,83,0,20.893,337.54,-37.641
5,83,1,21.1,338.22,-38.768
5,83,2,19.584,338.52,-39.59
5,83,3,14.545,339.77,-40.411
5,83,4,6.6562,341.78,-40.417
5,83,5,-1.9601,347.38,-38.683
5,83,6,-9.7243,350.75,-36.872
5,83,7,-15.148,353.03,-36.377
5,83,8,-22.388,354.82,-36.926
5,83,9,-29.752,353.68,-36.745
5,83,10,-37.496,348.91,-36.933
5,83,11,-43.991,337.24,-38.416
5,83,12,-48.166,322.36,-41.002
5,83,13,-50.854,309.49,-42.671
5,83,14,-52.03,301.38,-43.404
5,83,15,-51.89,297.33,-43.567
5,83,16,-50.595,294.54,-43.191
5,83,17,-48.4,292.86,-43.077
5,83,18,-44.547,292.52,-42.422
5,83,19,-41.067,294.6,-41.465
5,83,20,-33.663,301.0,-39.018
5,83,21,-24.704,304.47,-38.081
5,83,22,-13.47,306.72,-36.778
5,83,23,-1.5861,308.12,-34.032
5,83,24,11.617,308.11,-29.762
5,83,25,25.183,304.69,-26.851
5,83,26,39.091,298.74,-24.202
5,83,27,51.373,289.33,-21.501
5,83,28,60.589,277.0,-20.194
5,83,29,65.629,262.82,-18.676
5,83,30,66.021,248.98,-17.833
5,83,31,66.021,248.98,-17.833
5,83,32,55.352,227.05,-18.679
5,83,33,42.592,216.2,-20.869
5,83,34,26.475,208.68,-24.047
5,83,35,9.8948,204.66,-25.907
5,83,36,-4.773,203.94,-27.764
5,83,37,-15.828,204.61,-29.382
5,83,38,-23.989,206.61,-30.716
5,83,39,-29.116,209.14,-31.385
5,83,40,-32.229,212.27,-31.706
5,83,41,-33.657,216.7,-31.117
5,83,42,-33.824,218.06,-30.658
5,83,43,-33.632,220.28,-29.577
5,84,0,37.099,277.86,-31.314
5,84,1,37.02,277.91,-31.328
5,84,2,36.338,277.94,-31.424
5,84,3,35.024,278.0,-31.511
5,84,4,31.904,278.88,-31.433
5,84,5,27.789,279.93,-31.425
5,84,6,22.689,280.78,-31.664
5,84,7,16.614,281.7,-32.559
5,84,8,10.586,282.64,-33.578
5,84,9,4.3353,284.42,-34.76
5,84,10,-1.087,285.7,-35.609
5,84,11,-5.6693,286.7,-35.552
5,84,12,-8.6777,285.96,-35.642
5,84,13,-10.585,283.54,-35.995
5,84,14,-11.875,277.9,-36.598
5,84,15,-13.78,266.95,-36.87
5,84,16,-15.608,253.63,-38.095
5,84,17,-16.567,240.68,-39.37
5,84,18,-15.812,232.87,-39.938
5,84,19,-14.17,228.48,-39.452
5,84,20,-12.317,226.8,-39.199
5,84,21,-10.354,227.14,-38.904
5,84,22,-6.7186,231.31,-38.543
5,84,23,-1.9922,237.75,-37.524
5,84,24,5.1998,245.44,-35.569
5,84,25,13.523,251.05,-33.911
5,84,26,19.32,253.04,-33.0
5,84,27,29.169,253.77,-31.011
5,84,28,39.903,251.24,-28.328
5,84,29,49.95,245.28,-26.906
5,84,30,58.023,236.95,-25.223
5,84,31,63.46,226.72,-23.254
5,84,32,64.929,214.98,-22.891
5,84,33,62.31,203.98,-22.297
5,84,34,55.976,193.96,-22.934
5,84,35,45.81,185.78,-23.296
5,84,36,32.943,180.42,-25.343
5,84,37,24.442,179.39,-25.859
5,84,38,11.982,179.7,-26.526
5,84,39,3.4562,182.97,-26.595
5,84,40,-2.7207,184.53,-27.294
5,84,41,-6.3137,186.21,-27.776
5,84,42,-7.9436,186.53,-27.915
5,84,43,-8.5888,186.19,-27.957
5,84,44,-8.5648,186.12,-28.029
5,85,0,-11.536,343.26,-61.618
5,85,1,-10.958,343.44,-61.625
5,85,2,-10.698,343.51,-61.659
5,85,3,-10.365,343.29,-61.775
5,85,4,-10.012,343.24,-61.946
5,85,5,-9.7971,343.36,-62.035
5,85,6,-9.704,343.52,-62.07
5,85,7,-9.9701,343.26,-62.157
5,85,8,-10.232,342.88,-62.192
5,85,9,-10.196,342.53,-61.965
5,85,10,-9.9634,342.28,-61.772
5,85,11,-9.7789,342.02,-61.643
5,85,12,-9.7134,341.42,-61.588
5,85,13,-9.7675,340.87,-61.649
5,85,14,-9.8526,340.41,-61.744
5,85,15,-10.048,340.0,-61.782
5,85,16,-11.566,338.67,-61.429
5,85,17,-13.227,338.2,-61.184
5,85,18,-16.24,337.26,-61.309
5,85,19,-20.843,337.33,-61.162
5,85,20,-25.694,338.06,-60.706
5,85,21,-32.094,338.44,-59.713
5,85,22,-37.89,334.64,-60.978
5,85,23,-43.688,328.07,-64.373
5,85,24,-49.238,325.95,-65.699
5,85,25,-56.064,326.71,-65.507
5,85,26,-62.781,326.95,-65.762
5,85,27,-68.269,326.56,-66.597
5,85,28,-70.061,326.36,-67.027
5,85,29,-75.585,322.88,-68.773
5,85,30,-76.938,319.87,-69.65
5,85,31,-77.882,313.92,-70.674
5,85,32,-77.368,303.42,-71.536
5,85,33,-76.088,290.75,-71.931
5,85,34,-74.1,277.36,-70.74
5,85,35,-72.086,263.31,-70.057
5,85,36,-68.936,245.75,-69.306
5,85,37,-65.552,227.89,-67.787
5,85,38,-62.271,211.78,-65.682
5,85,39,-59.257,199.04,-64.07
5,85,40,-57.097,192.13,-62.586
5,85,41,-56.08,189.37,-61.359
5,85,42,-55.91,189.08,-61.026
5,85,43,-55.369,190.26,-60.907
5,85,44,-55.39,198.42,-62.116
5,85,45,-54.44,207.55,-63.406
5,85,46,-51.151,214.24,-64.012
5,85,47,-45.666,222.72,-63.402
5,85,48,-37.959,232.02,-62.131
5,85,49,-28.555,240.92,-59.113
5,85,50,-17.516,247.29,-55.666
5,85,51,-6.9181,251.05,-51.739
5,85,52,0.0073781,250.16,-49.255
5,85,53,9.8726,246.32,-43.52
5,85,54,18.042,237.73,-38.981
5,85,55,24.424,225.49,-34.803
5,85,56,27.902,211.26,-30.429
5,85,57,28.557,195.9,-25.766
5,85,58,26.376,179.63,-21.672
5,85,59,21.889,163.13,-19.455
5,85,60,16.106,149.09,-17.513
5,85,61,8.2337,135.9,-17.05
5,85,62,-1.8875,126.61,-17.997
5,85,63,-13.499,121.13,-19.387
5,85,64,-24.206,118.45,-22.401
5,85,65,-33.249,118.64,-26.73
5,85,66,-38.404,120.14,-29.216
5,85,67,-44.626,122.9,-31.496
5,85,68,-49.225,125.36,-33.328
5,85,69,-52.042,126.99,-34.586
5,85,70,-53.337,127.96,-35.203
5,85,71,-54.054,128.45,-35.428
5,85,72,-54.212,128.27,-35.402
5,85,73,-54.414,127.95,-35.32
5,86,0,16.501,307.05,-56.498
5,86,1,17.069,307.06,-56.505
5,86,2,17.23,307.0,-56.628
5,86,3,15.014,306.98,-57.331
5,86,4,10.925,307.22,-58.121
5,86,5,2.4331,308.63,-59.091
5,86,6,-6.7217,310.55,-59.719
5,86,7,-16.329,314.72,-59.747
5,86,8,-24.923,318.96,-59.686
5,86,9,-32.286,321.38,-59.266
5,86,10,-39.493,322.25,-59.475
5,86,11,-46.795,320.99,-60.003
5,86,12,-53.069,315.78,-61.894
5,86,13,-58.422,304.31,-63.459
5,86,14,-61.053,292.49,-64.388
5,86,15,-62.251,277.09,-64.803
5,86,16,-62.644,264.13,-65.034
5,86,17,-65.759,243.39,-65.507
5,86,18,-70.353,223.19,-64.763
5,86,19,-73.003,208.82,-62.367
5,86,20,-72.681,202.69,-60.819
5,86,21,-69.625,201.08,-59.522
5,86,22,-63.512,204.82,-57.887
5,86,23,-55.811,210.5,-57.568
5,86,24,-47.548,216.85,-58.026
5,86,25,-38.953,224.88,-58.375
5,86,26,-38.953,224.88,-58.375
5,86,27,-16.509,242.27,-55.924
5,86,28,-8.6861,247.75,-54.998
5,86,29,4.4463,256.72,-51.872
5,86,30,18.521,264.29,-47.713
5,86,31,33.359,265.53,-45.471
5,86,32,46.965,263.04,-43.128
5,86,33,59.543,255.99,-40.496
5,86,34,70.567,246.31,-37.725
5,86,35,79.793,234.89,-34.253
5,86,36,86.337,220.97,-31.735
5,86,37,89.905,206.03,-29.643
5,86,38,89.01,191.1,-28.282
5,86,39,83.202,177.12,-27.419
5,86,40,73.847,166.57,-27.978
5,86,41,66.46,161.3,-28.037
5,86,42,51.774,154.47,-28.619
5,86,43,34.456,149.12,-29.844
5,86,44,16.089,145.9,-32.065
5,86,45,-1.8914,145.9,-32.829
5,86,46,-17.76,148.16,-34.119
5,86,47,-29.928,151.07,-35.329
5,86,48,-37.615,153.9,-35.919
5,86,49,-42.344,157.06,-36.758
5,86,50,-44.73,159.09,-37.313
5,86,51,-45.799,160.22,-37.642
5,86,52,-45.946,161.22,-37.852
5,86,53,-45.835,161.8,-37.912
5,86,54,-45.732,163.15,-37.693
5,87,0,23.128,317.08,-42.803
5,87,1,23.17,316.84,-43.015
5,87,2,21.847,316.43,-42.865
5,87,3,17.463,316.35,-44.316
5,87,4,10.06,318.36,-46.02
5,87,5,1.6651,319.2,-47.693
5,87,6,-7.318,321.76,-48.964
5,87,7,-13.14,323.06,-49.579
5,87,8,-20.744,326.76,-49.773
5,87,9,-27.1,330.08,-48.98
5,87,10,-32.415,331.3,-49.463
5,87,11,-35.337,329.32,-50.384
5,87,12,-39.628,322.98,-51.917
5,87,13,-41.795,313.03,-53.836
5,87,14,-42.449,302.4,-54.136
5,87,15,-42.472,291.43,-54.281
5,87,16,-42.542,279.23,-55.395
5,87,17,-43.32,271.38,-56.443
5,87,18,-44.466,260.33,-56.719
5,87,19,-44.678,252.63,-56.92
5,87,20,-44.852,249.26,-56.585
5,87,21,-44.061,247.06,-56.24
5,87,22,-42.081,245.42,-55.62
5,87,23,-39.66,246.36,-55.297
5,87,24,-36.056,250.09,-54.437
5,87,25,-31.366,255.19,-54.355
5,87,26,-25.643,261.08,-53.387
5,87,27,-19.072,266.87,-52.508
5,87,28,-10.823,271.88,-52.256
5,87,29,-1.4795,275.28,-51.775
5,87,30,5.529,276.97,-50.946
5,87,31,16.669,276.69,-49.912
5,87,32,27.522,274.9,-48.363
5,87,33,38.521,269.88,-43.746
5,87,34,47.637,260.76,-39.839
5,87,35,55.027,250.36,-35.699
5,87,36,59.384,239.06,-32.424
5,87,37,60.13,226.44,-30.567
5,87,38,57.354,214.3,-29.652
5,87,39,50.746,203.3,-29.532
5,87,40,40.865,193.88,-30.433
5,87,41,29.198,188.57,-31.051
5,87,42,20.814,186.48,-31.714
5,87,43,8.2016,185.41,-33.259
5,87,44,-3.2237,186.08,-34.508
5,87,45,-11.899,186.79,-35.332
5,87,46,-17.89,188.61,-35.935
5,87,47,-21.8,189.89,-36.242
5,87,48,-24.449,191.12,-36.397
5,87,49,-26.299,191.43,-36.32
5,87,50,-27.599,191.44,-36.249
5,87,51,-28.609,191.92,-35.666
5,87,52,-29.343,192.21,-35.078
5,88,0,14.768,310.01,-7.8027
5,88,1,14.714,309.48,-8.0677
5,88,2,14.704,308.95,-8.3325
5,88,3,14.759,308.53,-8.5654
5,88,4,14.9,308.21,-8.7402
5,88,5,15.104,308.05,-8.8901
5,88,6,15.563,308.16,-9.2254
5,88,7,15.806,308.78,-10.791
5,88,8,15.956,309.68,-11.943
5,88,9,16.189,310.08,-12.381
5,88,10,16.496,310.22,-12.534
5,88,11,17.001,310.23,-12.682
5,88,12,17.456,309.85,-12.885
5,88,13,17.833,309.62,-13.125
5,88,14,18.083,309.54,-13.286
5,88,15,18.323,309.53,-13.371
5,88,16,18.579,309.33,-13.401
5,88,17,18.735,309.24,-13.433
5,88,18,18.826,309.21,-13.452
5,88,19,18.869,309.19,-13.454
5,88,20,18.943,309.14,-13.472
5,88,21,19.074,309.1,-13.462
5,88,22,19.155,309.05,-13.467
5,88,23,19.208,309.02,-13.481
5,88,24,19.258,309.06,-13.481
5,88,25,19.298,309.14,-13.474
5,88,26,19.324,309.17,-13.469
5,88,27,19.375,309.17,-13.455
5,88,28,19.431,309.15,-13.434
5,88,29,19.505,309.13,-13.399
5,88,30,19.603,309.16,-13.362
5,88,31,19.656,309.19,-13.344
5,88,32,19.672,309.25,-13.37
5,88,33,19.662,309.31,-13.383
5,88,34,19.637,309.37,-13.348
5,88,35,19.628,309.55,-13.229
5,88,36,19.626,309.85,-13.069
5,88,37,19.629,310.15,-12.827
5,88,38,19.647,310.52,-12.562
5,88,39,19.63,310.88,-12.358
5,88,40,19.587,310.98,-12.242
5,88,41,19.483,311.16,-12.142
5,88,42,19.371,311.37,-12.109
5,88,43,19.236,311.66,-12.139
5,88,44,19.098,312.03,-12.251
5,88,45,18.868,312.32,-12.402
5,88,46,18.726,312.59,-12.527
5,88,47,18.702,312.91,-12.635
5,88,48,18.691,313.24,-12.892
5,88,49,18.706,313.42,-13.061
5,88,50,18.465,314.32,-13.783
5,88,51,18.404,314.71,-14.084
5,88,52,18.455,315.27,-14.412
5,88,53,18.588,315.69,-14.673
5,88,54,18.762,315.93,-14.778
5,88,55,19.12,316.25,-14.836
5,88,56,19.639,316.5,-15.09
5,88,57,19.946,316.88,-15.715
5,88,58,20.252,317.35,-16.352
5,88,59,20.69,318.32,-17.211
5,88,60,21.109,319.47,-18.41
5,88,61,21.238,321.5,-20.146
5,88,62,21.036,324.06,-21.943
5,88,63,19.287,329.27,-25.471
5,88,64,16.24,332.71,-28.104
5,88,65,13.084,335.13,-29.43
5,88,66,6.904,337.89,-29.841
5,88,67,-1.0172,339.75,-30.022
5,88,68,-10.308,340.25,-30.154
5,88,69,-20.566,340.69,-29.537
5,88,70,-29.769,339.06,-27.855
5,88,71,-38.634,337.15,-26.651
5,88,72,-45.86,334.57,-25.093
5,88,73,-51.841,331.11,-24.068
5,88,74,-53.65,329.67,-23.733
5,88,75,-59.212,323.53,-22.147
5,88,76,-60.829,319.44,-21.708
5,88,77,-61.447,316.91,-21.61
5,88,78,-61.52,312.6,-20.89
5,88,79,-61.533,308.26,-20.268
5,88,80,-61.593,301.39,-20.054
5,88,81,-60.816,292.34,-18.993
5,88,82,-60.561,284.35,-18.219
5,88,83,-59.458,273.13,-16.523
5,88,84,-59.008,263.17,-16.022
5,88,85,-58.304,251.73,-14.416
5,88,86,-57.354,241.13,-12.812
5,88,87,-55.638,230.35,-10.763
5,88,88,-54.551,223.05,-9.1733
5,88,89,-52.813,216.62,-6.9273
5,88,90,-51.992,212.32,-5.7153
5,88,91,-51.67,209.42,-5.0097
5,88,92,-51.503,207.39,-4.5029
5,88,93,-51.482,206.5,-4.1834
5,88,94,-51.369,206.2,-4.1627
5,88,95,-50.676,206.05,-4.7887
5,88,96,-48.566,207.26,-6.2791
5,88,97,-44.718,209.89,-8.9508
5,88,98,-39.92,212.94,-12.389
5,88,99,-33.566,215.36,-15.781
5,88,100,-26.317,216.89,-18.895
5,88,101,-18.963,217.91,-21.649
5,88,102,-11.776,217.84,-23.956
5,88,103,-4.8248,215.74,-25.241
5,88,104,2.0352,210.16,-25.242
5,88,105,8.0254,202.91,-24.039
5,88,106,12.011,193.69,-22.383
5,88,107,14.184,182.11,-19.253
5,88,108,12.919,170.44,-15.867
5,88,109,7.7121,157.79,-11.416
5,88,110,1.8248,148.5,-8.687
5,88,111,-9.7089,133.83,-2.3666
5,88,112,-23.648,123.04,3.8569
5,88,113,-38.239,112.74,9.5403
5,88,114,-49.661,105.13,15.062
5,88,115,-58.578,100.35,18.606
5,88,116,-64.963,97.938,19.767
5,88,117,-67.785,97.558,19.931
5,88,118,-70.26,98.169,20.042
5,88,119,-71.112,98.979,20.354
5,88,120,-71.366,99.187,20.011
5,88,121,-70.786,99.876,19.432
5,88,122,-68.824,99.965,19.124
5,88,123,-66.06,99.331,19.627
5,88,124,-64.476,98.889,20.168
5,88,125,-62.994,97.901,20.662
5,88,126,-61.896,95.819,21.392
5,88,127,-61.342,94.32,22.153
5,88,128,-61.117,92.993,23.353
5,88,129,-61.355,91.947,24.365
